Index,Título do PR,URL,Data de Criação,Data de Fechamento,Total de Revisões,Decisão da Revisão,Total de Adições,Total de Remoções,Total de Arquivos Alterados,Comprimento da Descrição,Tempo de Análise (horas),Total de Comentários,Total de Participantes
8,Tool v1,https://github.com/FuelLabs/sway/pull/48,2021-05-19T15:34:29Z,2021-05-21T11:57:07Z,10,MERGED,4193,97,75,264,44.37722222222222,0,3
9,Use minimal profile for toolchain CI,https://github.com/FuelLabs/sway/pull/49,2021-05-19T21:21:01Z,2021-05-19T22:31:08Z,1,MERGED,1,0,1,69,1.168611111111111,0,2
10,Register allocation and virtualized opcodes,https://github.com/FuelLabs/sway/pull/50,2021-05-22T19:17:47Z,2021-05-23T17:57:56Z,4,MERGED,2460,1329,18,915,22.669166666666666,1,2
11,Generate actual bytecode using `fuel_asm`,https://github.com/FuelLabs/sway/pull/52,2021-05-23T18:02:19Z,2021-05-30T00:09:34Z,15,MERGED,799,187,20,1022,150.12083333333334,0,5
12,Fix CI to use git CLI,https://github.com/FuelLabs/sway/pull/53,2021-05-26T13:27:07Z,2021-05-26T15:28:54Z,2,MERGED,1,46,2,79,2.0297222222222224,0,3
13,Remove vscode plugin,https://github.com/FuelLabs/sway/pull/54,2021-05-26T13:38:06Z,2021-05-26T15:45:36Z,2,MERGED,0,2723,16,82,2.125,0,3
14,Add key for `fuel-tx` repo,https://github.com/FuelLabs/sway/pull/55,2021-05-26T14:05:23Z,2021-05-26T15:28:41Z,2,MERGED,1,0,1,58,1.3883333333333334,0,3
15,Rename Fume -> Sway,https://github.com/FuelLabs/sway/pull/56,2021-05-26T20:57:28Z,2021-05-26T23:22:37Z,1,MERGED,18,22,34,51,2.4191666666666665,0,2
16,E2E Tests using the VM,https://github.com/FuelLabs/sway/pull/59,2021-05-28T15:47:13Z,2021-06-01T14:48:07Z,3,MERGED,1645,70,24,134,95.015,1,3
17,Basic mathematical stdlib functionality,https://github.com/FuelLabs/sway/pull/61,2021-05-30T00:13:30Z,2021-06-03T13:32:12Z,7,MERGED,286,87,4,588,109.31166666666667,0,2
18,Allow inclusion of multiple source files as dependencies for a single contract/script/etc.,https://github.com/FuelLabs/sway/pull/62,2021-05-30T15:40:54Z,2021-06-09T14:15:42Z,5,MERGED,762,135,32,1095,238.58,1,2
19,Add mvprun,https://github.com/FuelLabs/sway/pull/64,2021-05-31T18:34:48Z,2021-06-07T15:51:44Z,7,MERGED,87,3,5,283,165.28222222222223,3,3
20,fix #69 (function application parsing bug),https://github.com/FuelLabs/sway/pull/72,2021-06-03T23:27:29Z,2021-06-04T14:37:25Z,3,MERGED,87,14,9,150,15.165555555555555,0,2
21,Added initial version of the formatter,https://github.com/FuelLabs/sway/pull/74,2021-06-05T08:16:32Z,2021-06-14T16:28:04Z,2,MERGED,555,11,9,0,224.19222222222223,3,2
22,core-types: Initial implementation,https://github.com/FuelLabs/sway/pull/77,2021-06-11T10:01:04Z,2021-06-17T07:58:20Z,5,MERGED,257,34,4,126,141.95444444444445,0,3
23,Cli formatter,https://github.com/FuelLabs/sway/pull/81,2021-06-16T16:15:24Z,2021-06-17T14:29:16Z,7,MERGED,238,56,21,383,22.23111111111111,0,2
24,Implement Vec in the standard library; Bug Fixes,https://github.com/FuelLabs/sway/pull/82,2021-06-16T16:51:00Z,2021-06-29T15:34:17Z,2,MERGED,2592,1126,54,1216,310.7213888888889,0,4
25,Super basic intro docs,https://github.com/FuelLabs/sway/pull/83,2021-06-17T05:21:09Z,2021-09-01T06:50:12Z,4,MERGED,277,1,11,118,1825.4841666666666,0,3
26,Add Context to encapsulate debug ctx variants,https://github.com/FuelLabs/sway/pull/84,2021-06-17T12:10:56Z,2021-06-17T14:00:05Z,6,MERGED,186,48,1,311,1.8191666666666666,0,2
27,Remove license,https://github.com/FuelLabs/sway/pull/87,2021-06-18T19:21:59Z,2021-06-21T13:39:49Z,1,MERGED,0,202,2,0,66.29722222222222,0,2
28,Multiline comments,https://github.com/FuelLabs/sway/pull/90,2021-06-21T12:42:40Z,2021-06-22T10:39:12Z,3,MERGED,99,24,3,11,21.942222222222224,2,2
29,Formatter tests,https://github.com/FuelLabs/sway/pull/92,2021-06-22T13:08:43Z,2021-06-22T14:10:04Z,1,MERGED,273,30,4,203,1.0225,0,2
30,Improve comma,https://github.com/FuelLabs/sway/pull/93,2021-06-23T11:26:09Z,2021-06-29T10:52:14Z,4,MERGED,614,170,13,148,143.43472222222223,8,3
31,Bounty of features and bug fixes ,https://github.com/FuelLabs/sway/pull/94,2021-06-24T20:38:54Z,2021-07-05T05:26:50Z,4,MERGED,1571,626,36,989,248.79888888888888,1,2
32,Forc deploy,https://github.com/FuelLabs/sway/pull/99,2021-06-29T11:03:14Z,2021-07-02T08:53:32Z,9,MERGED,219,45,7,90,69.83833333333334,0,3
1,Missing console.log,https://github.com/lydiahallie/javascript-questions/pull/13,2019-06-13T13:30:23Z,2019-06-24T05:31:04Z,4,MERGED,1,1,1,61,256.0113888888889,3,5
2,Fix question 11,https://github.com/lydiahallie/javascript-questions/pull/17,2019-06-14T15:22:45Z,2019-06-15T15:53:53Z,4,MERGED,7,7,1,401,24.51888888888889,0,3
3,Translate the question into Chinese,https://github.com/lydiahallie/javascript-questions/pull/28,2019-06-16T03:49:03Z,2019-06-16T15:40:27Z,2,MERGED,1291,0,2,105,11.856666666666667,6,5
4,Fix the question 21,https://github.com/lydiahallie/javascript-questions/pull/30,2019-06-16T14:20:04Z,2019-06-17T07:38:46Z,1,MERGED,1,1,1,108,17.311666666666667,1,3
5,Fixing typo,https://github.com/lydiahallie/javascript-questions/pull/32,2019-06-16T21:02:52Z,2019-06-17T07:38:02Z,2,MERGED,1,1,1,0,10.58611111111111,0,3
6,Proofreading translation,https://github.com/lydiahallie/javascript-questions/pull/39,2019-06-17T07:42:14Z,2019-06-17T11:12:40Z,1,MERGED,6,6,1,43,3.507222222222222,0,2
7,Fix typo,https://github.com/lydiahallie/javascript-questions/pull/43,2019-06-17T09:43:28Z,2019-06-17T11:12:19Z,1,MERGED,1,1,1,29,1.4808333333333332,0,2
8,Translate into Spanish🇪🇸,https://github.com/lydiahallie/javascript-questions/pull/47,2019-06-17T18:06:44Z,2019-06-23T21:08:15Z,1,MERGED,1306,7,2,17,147.02527777777777,6,3
9,Translation to russian,https://github.com/lydiahallie/javascript-questions/pull/53,2019-06-18T08:42:40Z,2019-06-19T06:21:57Z,1,MERGED,1296,1,2,0,21.654722222222222,3,3
10,Western balkan translation,https://github.com/lydiahallie/javascript-questions/pull/60,2019-06-18T18:53:32Z,2019-06-19T06:24:07Z,1,MERGED,1463,0,2,14,11.509722222222223,0,2
11,Translate into Vietnamese,https://github.com/lydiahallie/javascript-questions/pull/62,2019-06-19T02:56:01Z,2019-06-19T15:41:03Z,1,MERGED,1295,0,2,0,12.750555555555556,1,3
12,Translate into German  🇩🇪,https://github.com/lydiahallie/javascript-questions/pull/63,2019-06-19T11:29:10Z,2019-06-19T14:16:28Z,1,MERGED,1298,1,2,74,2.7883333333333336,2,2
13,Update README.md,https://github.com/lydiahallie/javascript-questions/pull/64,2019-06-19T12:57:55Z,2019-06-23T21:11:08Z,2,MERGED,1,1,1,60,104.22027777777778,0,3
14,German corrections,https://github.com/lydiahallie/javascript-questions/pull/67,2019-06-19T14:59:47Z,2019-06-22T10:13:37Z,1,MERGED,525,159,5,118,67.23055555555555,0,2
15,Western Balkan link was outdated,https://github.com/lydiahallie/javascript-questions/pull/72,2019-06-19T16:35:17Z,2019-06-20T07:09:26Z,1,MERGED,1,1,1,25,14.569166666666666,0,2
16,Update README-zh_CN.md,https://github.com/lydiahallie/javascript-questions/pull/76,2019-06-20T02:13:07Z,2019-06-23T21:10:10Z,2,MERGED,1,1,1,20,90.95083333333334,0,3
17,[Vietnamese] correct typo and improve tranlation,https://github.com/lydiahallie/javascript-questions/pull/77,2019-06-20T02:25:23Z,2019-06-24T05:32:30Z,3,MERGED,4,5,1,47,99.11861111111111,4,4
18,[Vietnamese]Update question 13 in README-vi.md,https://github.com/lydiahallie/javascript-questions/pull/78,2019-06-20T03:01:49Z,2019-06-23T21:17:55Z,1,MERGED,1,1,1,19,90.26833333333333,0,2
19,[Russian] Add edits. Compilation,https://github.com/lydiahallie/javascript-questions/pull/81,2019-06-20T04:32:36Z,2019-06-20T07:11:55Z,1,MERGED,18,15,1,156,2.6552777777777776,0,5
20,Translated to Ukrainian,https://github.com/lydiahallie/javascript-questions/pull/84,2019-06-20T10:11:06Z,2019-06-21T14:24:22Z,1,MERGED,1308,7,6,0,28.22111111111111,0,2
21,feat(question-8): Add console.log to make the answer less obvious,https://github.com/lydiahallie/javascript-questions/pull/85,2019-06-20T10:13:06Z,2019-06-23T21:32:14Z,1,MERGED,1,1,1,168,83.31888888888889,0,2
22,fixed small errors,https://github.com/lydiahallie/javascript-questions/pull/86,2019-06-20T13:17:03Z,2019-06-21T14:23:46Z,1,MERGED,12,12,1,0,25.111944444444443,0,2
23,Translate to French,https://github.com/lydiahallie/javascript-questions/pull/87,2019-06-20T17:11:37Z,2019-07-30T09:26:57Z,15,MERGED,1960,0,2,0,952.2555555555556,5,4
24,Translate to Japanese,https://github.com/lydiahallie/javascript-questions/pull/88,2019-06-20T17:22:02Z,2019-06-21T16:02:17Z,1,MERGED,1336,1,2,189,22.670833333333334,3,3
25,Translated to pt_BR ,https://github.com/lydiahallie/javascript-questions/pull/89,2019-06-20T19:17:02Z,2019-06-24T05:33:03Z,6,MERGED,1302,2,2,83,82.26694444444445,4,8
26,Translate & Typo in README-zh_CN.md,https://github.com/lydiahallie/javascript-questions/pull/90,2019-06-21T03:34:17Z,2019-06-21T14:22:13Z,2,MERGED,16,16,1,0,10.79888888888889,0,3
27, Delete extra separate line in README.md,https://github.com/lydiahallie/javascript-questions/pull/91,2019-06-21T06:25:15Z,2019-06-21T14:21:42Z,2,MERGED,0,6,6,0,7.940833333333333,0,3
1,adjust_size and pack image,https://github.com/d2l-ai/d2l-zh/pull/26,2017-09-10T05:01:25Z,2017-09-10T15:55:19Z,1,MERGED,1,0,7,0,10.898333333333333,0,2
1,Update russian language,https://github.com/ventoy/Ventoy/pull/218,2020-06-10T14:10:26Z,2020-06-13T18:03:22Z,1,MERGED,0,0,1,69,75.88222222222223,0,3
2,Arabic language update,https://github.com/ventoy/Ventoy/pull/283,2020-07-02T20:20:00Z,2020-12-15T09:46:55Z,1,MERGED,0,0,1,0,3973.448611111111,1,2
3,Updates to Russian translation,https://github.com/ventoy/Ventoy/pull/297,2020-07-10T05:19:06Z,2020-09-24T13:02:37Z,2,MERGED,0,0,1,85,1831.7252777777778,1,2
1,Rename README on tweepcred to README.md,https://github.com/twitter/the-algorithm/pull/35,2023-03-31T19:01:41Z,2023-03-31T22:41:39Z,1,MERGED,1,1,1,40,3.6661111111111113,3,7
2,feature: give a little boost to elon's friends and add more details in the README.md,https://github.com/twitter/the-algorithm/pull/53,2023-03-31T19:03:39Z,2023-03-31T22:41:49Z,2,MERGED,10,0,1,2450,3.636111111111111,1,5
3,Sick Engineering Role!,https://github.com/twitter/the-algorithm/pull/73,2023-03-31T19:06:40Z,2023-03-31T22:41:47Z,1,MERGED,1,0,1,851,3.585277777777778,5,9
4,feat: improve algorithm to provide better performance,https://github.com/twitter/the-algorithm/pull/102,2023-03-31T19:09:46Z,2023-03-31T22:41:42Z,3,MERGED,1,460246,5364,65,3.5322222222222224,8,13
5,Consistent usage of punctuation in README.md,https://github.com/twitter/the-algorithm/pull/105,2023-03-31T19:10:02Z,2023-03-31T22:41:34Z,1,MERGED,2,2,1,79,3.5255555555555556,1,5
6,fix: Vastly improve quality of tweet predicates (#121),https://github.com/twitter/the-algorithm/pull/138,2023-03-31T19:13:50Z,2023-03-31T22:42:13Z,2,MERGED,0,4,2,0,3.4730555555555553,18,21
7,Remove the code in the algorithm that boosts the tweets of Elon,https://github.com/twitter/the-algorithm/pull/160,2023-03-31T19:18:15Z,2023-03-31T22:42:19Z,3,MERGED,2,14,1,33,3.401111111111111,31,31
8,an actual fix.,https://github.com/twitter/the-algorithm/pull/165,2023-03-31T19:19:49Z,2023-03-31T22:41:56Z,1,MERGED,1,1,1,75,3.368611111111111,5,8
9,🛑 Remove Political bias from Twitter,https://github.com/twitter/the-algorithm/pull/179,2023-03-31T19:21:56Z,2023-03-31T22:42:12Z,1,MERGED,0,14,1,219,3.3377777777777777,14,17
10,algorithm edits,https://github.com/twitter/the-algorithm/pull/186,2023-03-31T19:22:52Z,2023-03-31T21:05:58Z,2,MERGED,1,460246,5364,0,1.7183333333333333,18,19
11,Initialize Rust project 🦀,https://github.com/twitter/the-algorithm/pull/219,2023-03-31T19:27:07Z,2023-03-31T22:41:56Z,2,MERGED,11,0,2,58,3.2469444444444444,8,11
12,Refactor query_keys function for improved efficiency,https://github.com/twitter/the-algorithm/pull/230,2023-03-31T19:28:35Z,2023-03-31T22:41:40Z,1,MERGED,5,15,1,0,3.2180555555555554,2,6
13,feat: add more political bias,https://github.com/twitter/the-algorithm/pull/234,2023-03-31T19:28:49Z,2023-03-31T22:42:28Z,4,MERGED,13,0,3,112,3.2275,12,18
14,"Added me as author, lol",https://github.com/twitter/the-algorithm/pull/243,2023-03-31T20:36:15Z,2023-03-31T22:41:34Z,3,MERGED,1,1,1,39,2.088611111111111,3,8
15,Can u pwease merge my pwull wequest senpai?!! UwU,https://github.com/twitter/the-algorithm/pull/254,2023-03-31T20:40:34Z,2023-03-31T22:41:38Z,3,MERGED,1,1,1,278,2.017777777777778,28,31
16,Fixed grammar issues in README,https://github.com/twitter/the-algorithm/pull/256,2023-03-31T20:41:13Z,2023-03-31T22:41:32Z,1,MERGED,7,7,1,0,2.0052777777777777,1,5
17,Update readme.md,https://github.com/twitter/the-algorithm/pull/261,2023-03-31T20:43:13Z,2023-03-31T22:41:32Z,1,MERGED,9,0,1,34,1.9719444444444445,1,5
18,remove useless code,https://github.com/twitter/the-algorithm/pull/263,2023-03-31T20:44:07Z,2023-03-31T22:41:45Z,2,MERGED,0,184751,1440,33,1.9605555555555556,23,25
1,Issue 1106: [PATCH] Fixed potential usage of uninitialized bool varia…,https://github.com/tesseract-ocr/tesseract/pull/9,2015-05-13T14:49:36Z,2017-05-03T06:41:22Z,1,MERGED,3,0,1,811,17295.862777777777,3,7
2,"Issue 1199: Remove the vestigal traces of custom memory allocators, part 1, updated",https://github.com/tesseract-ocr/tesseract/pull/11,2015-05-13T15:49:21Z,2017-09-25T14:36:38Z,1,MERGED,90,363,28,692,20782.788055555557,2,6
1,Adds wiki.c2.com to general coding advice section,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/4,2017-06-06T12:52:24Z,2017-06-06T20:18:37Z,1,MERGED,1,0,1,92,7.436944444444444,1,3
2,"Few links fixed and changes all ""-"" to "":"";",https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/5,2017-06-06T13:08:14Z,2017-06-10T14:03:54Z,5,MERGED,6,6,1,27,96.92777777777778,3,4
3,Add riddles.io to competitive programming,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/7,2017-06-06T13:29:37Z,2017-06-09T04:17:14Z,1,MERGED,2,1,1,104,62.79361111111111,1,2
4,Adds Angular 1 Style Guide,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/10,2017-06-06T14:46:49Z,2017-06-14T10:29:21Z,3,MERGED,2,1,1,250,187.70888888888888,6,2
5,Proposed fix to #11,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/12,2017-06-06T15:32:46Z,2017-06-06T20:34:31Z,1,MERGED,3,1,1,83,5.029166666666667,0,3
6,adding teamtreehouse,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/14,2017-06-06T15:53:47Z,2017-09-17T14:25:53Z,2,MERGED,1,0,1,0,2470.535,2,3
7,Add funfunfunction to youtube channels,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/18,2017-06-06T17:06:03Z,2018-06-25T16:04:56Z,2,MERGED,2,1,1,26,9214.98138888889,0,2
8,Adding Kadenze link to the MOOC section of the readme,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/19,2017-06-06T17:18:15Z,2017-06-08T05:00:29Z,2,MERGED,1,0,1,154,35.70388888888889,1,2
9,Add Cloud 9 and Github Gist,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/22,2017-06-06T18:52:41Z,2017-06-08T08:24:56Z,2,MERGED,5,0,1,76,37.5375,3,2
10,Update README.md,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/25,2017-06-06T20:27:40Z,2017-06-26T23:50:41Z,1,MERGED,1,0,1,0,483.3836111111111,2,2
11,"[Conflicts resolved] Removed dupes, fixed a few formatting inconsistencies",https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/33,2017-06-06T23:48:20Z,2019-11-13T09:30:52Z,1,MERGED,8,17,1,0,21345.70888888889,0,2
12,Update blog of Umer Mansoor,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/36,2017-06-07T02:21:56Z,2017-06-13T13:00:33Z,3,MERGED,2,2,1,0,154.6436111111111,1,2
13,Added coding ground,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/48,2017-06-07T11:25:47Z,2018-06-27T15:09:54Z,1,MERGED,3,0,1,0,9243.735277777778,0,2
14,Added regex101.com to README,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/55,2017-06-07T14:49:03Z,2017-06-20T11:21:27Z,1,MERGED,1,0,1,160,308.54,10,3
15,Added Data Science section. Fixed typos,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/59,2017-06-07T16:35:02Z,2017-06-11T17:34:12Z,3,MERGED,11,9,1,15,96.98611111111111,0,2
16,Update README.md,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/66,2017-06-08T02:50:11Z,2017-06-13T13:11:31Z,1,MERGED,1,0,1,71,130.35555555555555,2,3
17,Added condingame to the list,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/68,2017-06-08T06:00:30Z,2017-09-24T19:46:27Z,2,MERGED,1,0,1,157,2605.7658333333334,2,2
18,added Netflix UI Engineering YouTube channel,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/72,2017-06-08T08:45:55Z,2017-06-13T12:59:28Z,3,MERGED,1,0,1,47,124.22583333333333,2,2
19,blog.might.net added twice in Blogs of Developers,https://github.com/sdmg15/Best-websites-a-programmer-should-visit/pull/73,2017-06-08T11:51:47Z,2017-06-13T13:05:39Z,1,MERGED,0,1,1,49,121.2311111111111,2,2
1,Add XXE inside SVG,https://github.com/swisskyrepo/PayloadsAllTheThings/pull/57,2019-03-23T19:30:38Z,2019-03-23T22:02:32Z,2,MERGED,8,0,1,0,2.5316666666666667,1,3
1,Creating Fully Functional Docker Image,https://github.com/kelseyhightower/nocode/pull/19,2018-02-07T00:29:32Z,2018-02-08T23:30:03Z,3,MERGED,1,0,1,9,47.00861111111111,3,6
2,Update README.md,https://github.com/kelseyhightower/nocode/pull/21,2018-02-07T00:31:31Z,2018-10-17T03:26:14Z,3,MERGED,1,1,1,19,6050.911944444444,0,4
3,Use 0-clause BSD License,https://github.com/kelseyhightower/nocode/pull/24,2018-02-07T00:34:25Z,2022-12-06T02:31:11Z,1,MERGED,22,202,1,81,42313.94611111111,2,4
4,Add thorough ISSUE_TEMPLATE.md,https://github.com/kelseyhightower/nocode/pull/25,2018-02-07T00:35:44Z,2021-04-02T06:25:44Z,1,MERGED,1,0,1,0,27605.833333333332,0,2
5,Add examples file,https://github.com/kelseyhightower/nocode/pull/26,2018-02-07T00:39:11Z,2022-11-07T23:28:31Z,2,MERGED,1,0,1,85,41638.822222222225,1,4
6,Create .gitignore,https://github.com/kelseyhightower/nocode/pull/48,2018-02-07T02:03:45Z,2020-10-30T19:37:19Z,1,MERGED,1,0,1,0,23921.559444444443,3,4
7,Added Nothing,https://github.com/kelseyhightower/nocode/pull/59,2018-02-07T02:36:03Z,2019-03-27T19:19:18Z,2,MERGED,4,0,1,0,9928.720833333333,1,4
8,Proposal for streaming framework.,https://github.com/kelseyhightower/nocode/pull/71,2018-02-07T03:34:19Z,2018-02-20T16:05:14Z,2,MERGED,19,0,1,436,324.5152777777778,2,3
9,Add some examples.,https://github.com/kelseyhightower/nocode/pull/76,2018-02-07T04:14:05Z,2018-02-14T14:57:56Z,3,MERGED,0,0,0,0,178.73083333333332,1,5
10,Prevent people adding code by mistake,https://github.com/kelseyhightower/nocode/pull/91,2018-02-07T05:28:52Z,2022-12-23T21:41:28Z,9,MERGED,55,0,1,376,42736.21,8,15
11,​,https://github.com/kelseyhightower/nocode/pull/105,2018-02-07T06:03:05Z,2018-08-29T19:14:35Z,5,MERGED,0,0,0,4,4885.191666666667,24,30
12,"Add make support to automate builds, deployments, and life",https://github.com/kelseyhightower/nocode/pull/163,2018-02-07T08:50:52Z,2018-02-15T14:23:07Z,1,MERGED,0,0,1,42,197.5375,0,2
13,wouldn't want any code to creep in,https://github.com/kelseyhightower/nocode/pull/209,2018-02-07T11:20:41Z,2019-02-03T22:14:39Z,6,MERGED,6,0,1,11,8674.899444444445,3,8
14,Remove heartbleed vulnerability,https://github.com/kelseyhightower/nocode/pull/216,2018-02-07T11:39:09Z,2023-01-08T04:16:38Z,1,MERGED,0,0,0,32,43096.62472222222,0,2
15,Used to allow for the removal of potential code files at once,https://github.com/kelseyhightower/nocode/pull/256,2018-02-07T12:54:57Z,2022-03-08T16:52:39Z,4,MERGED,0,0,1,152,35763.96166666667,2,3
16,:scroll: added Doxygen documentation,https://github.com/kelseyhightower/nocode/pull/311,2018-02-07T14:06:47Z,2021-03-02T13:40:27Z,1,MERGED,4226,0,51,150,26855.56111111111,2,3
17,Create .dockerignore,https://github.com/kelseyhightower/nocode/pull/374,2018-02-07T15:41:27Z,2020-06-24T19:11:01Z,1,MERGED,7,0,1,47,20835.492777777778,0,2
18,Add a gitignore,https://github.com/kelseyhightower/nocode/pull/432,2018-02-07T18:44:14Z,2019-09-06T20:39:35Z,2,MERGED,353,0,1,122,13825.9225,3,4
19,Maintain consistent coding styles across editors you won't use,https://github.com/kelseyhightower/nocode/pull/469,2018-02-07T21:57:13Z,2021-07-29T09:35:34Z,2,MERGED,0,0,1,0,30419.639166666668,0,3
20,Make README.md consistent,https://github.com/kelseyhightower/nocode/pull/472,2018-02-07T21:59:05Z,2019-01-10T15:00:50Z,1,MERGED,2,2,1,35,8081.029166666666,1,2
21,Nothing,https://github.com/kelseyhightower/nocode/pull/509,2018-02-08T01:25:02Z,2018-07-12T15:35:11Z,1,MERGED,0,0,0,0,3710.1691666666666,6,8
22,Saw some code - removed it to make it more secure!,https://github.com/kelseyhightower/nocode/pull/551,2018-02-08T04:54:24Z,2018-08-27T17:29:18Z,1,MERGED,0,24,1,0,4812.581666666667,2,4
23,Turkish translation,https://github.com/kelseyhightower/nocode/pull/746,2018-02-08T13:59:34Z,2019-03-23T18:01:59Z,1,MERGED,53,0,1,135,9796.040277777778,2,3
24,Sharing the best practice to the world!,https://github.com/kelseyhightower/nocode/pull/814,2018-02-08T18:11:11Z,2020-06-26T21:45:50Z,1,MERGED,111,0,4,333,20859.5775,4,3
25,Updates documentation to be more clear,https://github.com/kelseyhightower/nocode/pull/850,2018-02-08T20:18:03Z,2022-04-01T17:29:41Z,4,MERGED,1,1,1,19,36309.19388888889,0,4
26,Add Makefile,https://github.com/kelseyhightower/nocode/pull/859,2018-02-08T21:29:38Z,2024-09-18T08:02:36Z,3,MERGED,2,0,1,69,57922.54944444444,0,3
27,NO CODE NO KILLING,https://github.com/kelseyhightower/nocode/pull/1124,2018-02-09T09:05:37Z,2018-10-31T03:07:36Z,1,MERGED,0,257,4,0,6330.033055555556,0,2
1,Fix for Poe account creation,https://github.com/xtekky/gpt4free/pull/89,2023-04-23T21:51:40Z,2023-04-25T10:24:35Z,2,MERGED,613,387,6,306,36.548611111111114,3,2
2,Added GUI,https://github.com/xtekky/gpt4free/pull/100,2023-04-24T15:54:11Z,2023-04-24T18:08:55Z,1,MERGED,48,1,3,0,2.2455555555555557,2,4
3,Spelling check,https://github.com/xtekky/gpt4free/pull/101,2023-04-24T15:54:42Z,2023-04-24T18:09:16Z,1,MERGED,1,1,1,50,2.242777777777778,1,3
4,Update README.md + made a Jupyter notebook,https://github.com/xtekky/gpt4free/pull/130,2023-04-25T18:01:25Z,2023-04-26T07:55:12Z,1,MERGED,21,24,1,613,13.89638888888889,7,3
5,update new gpt4/gpt3.5 website https://chat.forefront.ai/,https://github.com/xtekky/gpt4free/pull/139,2023-04-26T03:51:48Z,2023-04-26T07:56:20Z,1,MERGED,1,0,1,57,4.075555555555556,0,3
6,Reformat code using PyCharm,https://github.com/xtekky/gpt4free/pull/200,2023-04-27T12:48:24Z,2023-04-27T14:42:56Z,1,MERGED,675,661,33,133,1.9088888888888889,7,5
7,قم بإنشاء ملف جديد,https://github.com/xtekky/gpt4free/pull/210,2023-04-27T17:34:01Z,2023-04-28T08:01:57Z,1,MERGED,1,0,1,8,14.465555555555556,2,4
1,dfs.java,https://github.com/TheAlgorithms/Java/pull/13,2017-03-17T13:57:34Z,2017-04-07T16:39:14Z,1,MERGED,85,0,2,0,506.69444444444446,0,2
2,Added binary tree,https://github.com/TheAlgorithms/Java/pull/14,2017-03-17T21:00:57Z,2017-03-28T14:28:00Z,1,MERGED,192,0,1,0,257.4508333333333,0,2
3,Added base conversions.,https://github.com/TheAlgorithms/Java/pull/17,2017-03-28T19:05:50Z,2017-09-06T18:29:38Z,4,MERGED,81,31,5,0,3887.3966666666665,11,6
4,Changes in for loop for sorting,https://github.com/TheAlgorithms/Java/pull/19,2017-04-01T18:14:44Z,2017-04-07T16:39:36Z,1,MERGED,6,6,1,75,142.41444444444446,0,2
5,JavaDoc and No Spaces in File Names,https://github.com/TheAlgorithms/Java/pull/25,2017-04-18T15:02:06Z,2017-04-19T02:28:27Z,1,MERGED,1113,460,30,228,11.439166666666667,0,2
6,CircleLinkedList,https://github.com/TheAlgorithms/Java/pull/26,2017-04-18T16:21:21Z,2017-04-19T02:29:00Z,1,MERGED,42,0,1,114,10.1275,0,2
7,More Additions (Info below),https://github.com/TheAlgorithms/Java/pull/27,2017-04-20T19:01:32Z,2017-04-21T14:38:02Z,1,MERGED,221,24,22,492,19.608333333333334,1,2
8,Create radixSort.java,https://github.com/TheAlgorithms/Java/pull/28,2017-04-22T13:50:39Z,2017-04-25T16:58:57Z,2,MERGED,67,0,1,0,75.13833333333334,0,2
9,Create AVLTree.java,https://github.com/TheAlgorithms/Java/pull/29,2017-04-23T17:45:50Z,2017-04-24T03:21:34Z,1,MERGED,212,0,1,0,9.595555555555556,0,2
10,Dijkshtra's Algorithm,https://github.com/TheAlgorithms/Java/pull/30,2017-04-24T14:01:28Z,2017-04-25T16:58:41Z,1,MERGED,56,0,1,40,26.953611111111112,0,2
11,Rename data_structures/BinaryTree.java to data_structures/Trees/Binar…,https://github.com/TheAlgorithms/Java/pull/48,2017-04-27T14:46:02Z,2017-05-14T17:57:02Z,1,MERGED,1,1,1,11,411.18333333333334,1,2
12,Update countwords.java,https://github.com/TheAlgorithms/Java/pull/53,2017-06-01T00:00:46Z,2017-06-01T05:54:41Z,2,MERGED,17,24,1,76,5.898611111111111,2,2
1,Run HTTP requests in parallel,https://github.com/sherlock-project/sherlock/pull/3,2018-12-25T19:51:57Z,2018-12-30T06:26:16Z,1,MERGED,126,72,4,1483,106.57194444444444,11,5
2,Script can now load the data.json file when invoked from different di…,https://github.com/sherlock-project/sherlock/pull/49,2018-12-31T05:53:45Z,2018-12-31T16:01:56Z,3,MERGED,2,1,1,161,10.136388888888888,1,3
