Index,Título do PR,URL,Data de Criação,Data de Fechamento,Total de Revisões,Decisão da Revisão,Total de Adições,Total de Remoções,Total de Arquivos Alterados,Comprimento da Descrição,Tempo de Análise (horas),Total de Comentários,Total de Participantes
23,We/is in Appendix A,https://github.com/getify/You-Dont-Know-JS/pull/82,2014-03-10T04:09:19Z,2014-03-10T05:37:01Z,0,MERGED,1,1,1,60,1.4616666666666667,1,2
24,Small typo in Chapter 2,https://github.com/getify/You-Dont-Know-JS/pull/83,2014-03-10T14:16:44Z,2014-03-10T16:28:03Z,0,MERGED,1,1,1,0,2.1886111111111113,0,2
25,Another small typo in Chapter 2,https://github.com/getify/You-Dont-Know-JS/pull/84,2014-03-10T16:56:49Z,2014-03-10T19:13:20Z,0,MERGED,1,1,1,0,2.2752777777777777,1,2
26,Typo Correction in Chapter 1 - this & Object Prototypes,https://github.com/getify/You-Dont-Know-JS/pull/88,2014-03-15T07:57:11Z,2014-03-15T18:37:03Z,0,MERGED,1,1,1,0,10.664444444444445,1,2
27,Chapter 4 typos,https://github.com/getify/You-Dont-Know-JS/pull/89,2014-03-17T02:01:23Z,2014-03-17T03:37:14Z,0,MERGED,2,2,1,0,1.5975,1,2
28,Tiny typo in -> is on line 175,https://github.com/getify/You-Dont-Know-JS/pull/97,2014-03-30T20:56:31Z,2014-03-30T23:09:29Z,0,MERGED,1,1,1,143,2.216111111111111,1,2
29,Another small typo - removed 'is' after 'this',https://github.com/getify/You-Dont-Know-JS/pull/105,2014-04-09T12:17:09Z,2014-04-09T13:56:54Z,0,MERGED,1,1,1,229,1.6625,1,2
30,Small typo: 'It you may' => 'You may' on Line 40,https://github.com/getify/You-Dont-Know-JS/pull/114,2014-04-18T02:46:01Z,2014-04-18T10:25:49Z,0,MERGED,1,1,1,152,7.663333333333333,1,2
31,Fix: markdown typo - extra`,https://github.com/getify/You-Dont-Know-JS/pull/128,2014-05-02T05:26:16Z,2014-05-02T12:27:02Z,0,MERGED,1,1,1,379,7.012777777777778,1,2
32,Typo in  scope & closures ch1,https://github.com/getify/You-Dont-Know-JS/pull/129,2014-05-03T12:24:51Z,2014-05-03T15:09:06Z,0,MERGED,2,2,1,0,2.7375,1,2
33,Typo:polymorpism,https://github.com/getify/You-Dont-Know-JS/pull/131,2014-05-21T16:08:07Z,2014-06-10T06:52:26Z,0,MERGED,1,1,1,22,470.7386111111111,2,3
34,Typo:essense,https://github.com/getify/You-Dont-Know-JS/pull/132,2014-05-21T16:13:34Z,2014-06-10T07:06:25Z,0,MERGED,1,1,1,0,470.8808333333333,0,2
35,Typo: Smoothe,https://github.com/getify/You-Dont-Know-JS/pull/133,2014-05-21T16:17:39Z,2014-06-01T04:10:35Z,0,MERGED,1,1,1,45,251.88222222222223,0,2
36,Small reword => move 'even' for clarity,https://github.com/getify/You-Dont-Know-JS/pull/142,2014-06-11T20:49:39Z,2014-06-12T03:36:47Z,0,MERGED,1,1,1,64,6.785555555555556,1,2
37,fixes some typos,https://github.com/getify/You-Dont-Know-JS/pull/144,2014-06-18T13:43:44Z,2014-06-30T19:47:38Z,0,MERGED,4,4,3,181,294.065,1,2
1,Update Java 容器.md,https://github.com/CyC2018/CS-Notes/pull/34,2018-03-09T17:59:37Z,2018-03-09T23:50:48Z,0,MERGED,2,2,1,0,5.853055555555556,0,2
2,Translated files.,https://github.com/CyC2018/CS-Notes/pull/89,2018-03-24T12:10:24Z,2018-03-24T14:26:08Z,0,MERGED,6067,55,525,262,2.2622222222222224,4,3
3,禁止指令重排,https://github.com/CyC2018/CS-Notes/pull/102,2018-03-26T20:51:47Z,2018-03-26T23:39:06Z,0,MERGED,1,1,1,0,2.788611111111111,0,2
